date,poondi_inflow_total,poondi_outflow_total,cholavaram_inflow_total,cholavaram_outflow_total,redhills_inflow_total,redhills_outflow_total,chembarambakkam_inflow_total,chembarambakkam_outflow_total,veeranam_inflow_total,veeranam_outflow_total,thervoykandigai_inflow_total,thervoykandigai_outflow_total,poondi_net,cholavaram_net,redhills_net,chembar_net,veeranam_net,thervoy_net,city_supply,supply_index,anomaly_score,anomaly,water_stress_level,anomaly_norm,leak_probability,alert_level,supply_change
2023-01-04,800,803,15,15,315,187,246,130,0,422,0,10,-3,0,128,116,-422,-10,-191,0.2735250186706497,0.12315308643077444,1,High Stress,0.935347967739884,0.36365779457673464,LOW PRIORITY 🟢,-26.0
2023-01-05,780,803,15,15,315,187,246,130,569,287,0,10,-23,0,128,116,282,-10,493,0.3160941000746826,0.09534370342636572,1,High Stress,0.876392287723402,0.3530101759568391,LOW PRIORITY 🟢,684.0
2023-01-06,780,803,15,15,315,187,246,130,351,351,0,10,-23,0,128,116,0,-10,211,0.29854368932038833,0.1274376927940154,1,High Stress,0.9444313005742649,0.35528683623214335,LOW PRIORITY 🟢,-282.0
2023-01-07,700,703,15,15,315,187,246,130,0,423,0,10,-3,0,128,116,-423,-10,-192,0.27346278317152106,0.11269724518949142,1,High Stress,0.9131816639989312,0.3697833190511616,LOW PRIORITY 🟢,-403.0
2023-01-08,700,703,15,15,315,187,246,130,0,423,0,10,-3,0,128,116,-423,-10,-192,0.27346278317152106,0.12203044698289583,1,High Stress,0.9329679806667254,0.36326860841423947,LOW PRIORITY 🟢,0.0
2023-01-09,650,703,15,15,315,187,246,130,0,282,0,10,-53,0,128,116,-282,-10,-101,0.279126213592233,0.13251999970270034,1,High Stress,0.9552057524852074,0.36190795689609173,LOW PRIORITY 🟢,91.0
2023-01-10,490,703,15,15,315,187,243,150,141,282,0,10,-213,0,128,93,-141,-10,-143,0.27651232262882747,0.1415540257486228,1,High Stress,0.9743578188485472,0.3624227911589131,LOW PRIORITY 🟢,-42.0
2023-01-11,410,703,15,15,315,187,246,130,141,282,0,10,-293,0,128,116,-141,-10,-200,0.2729648991784914,0.13868226462889954,1,High Stress,0.9682697071622385,0.3644389859102693,LOW PRIORITY 🟢,-57.0
2023-01-12,380,703,15,15,315,187,243,133,0,282,0,10,-323,0,128,110,-282,-10,-377,0.26194921583271097,0.12628070185194323,1,High Stress,0.9419784885952303,0.37188669179266487,LOW PRIORITY 🟢,-177.0
2023-01-13,360,653,15,15,315,187,231,138,0,282,0,15,-293,0,128,93,-282,-15,-369,0.2624470998257406,0.13287075257695796,1,High Stress,0.9559493459053245,0.36890577436776334,LOW PRIORITY 🟢,8.0
2023-01-14,340,653,15,15,315,187,231,138,0,423,0,15,-313,0,128,93,-423,-15,-530,0.2524271844660194,0.1148193240491362,1,High Stress,0.9176804550076754,0.3763890589147433,LOW PRIORITY 🟢,-161.0
2023-01-15,330,653,15,15,315,187,231,138,0,282,0,15,-323,0,128,93,-282,-15,-399,0.2605800348518795,0.12926441923484733,1,High Stress,0.9483039467061931,0.37182766766943687,LOW PRIORITY 🟢,131.0
2023-01-16,290,603,15,15,315,187,231,138,0,283,0,15,-313,0,128,93,-283,-15,-390,0.2611401543440378,0.1317656265447148,1,High Stress,0.9536064871398322,0.369575412643694,LOW PRIORITY 🟢,9.0
2023-01-17,290,603,15,15,315,187,231,138,0,249,0,15,-313,0,128,93,-249,-15,-356,0.26325616131441376,0.1366735666820586,1,High Stress,0.9640112828244908,0.3689215475354863,LOW PRIORITY 🟢,34.0
2023-01-18,295,603,15,15,315,187,231,138,0,249,0,15,-308,0,128,93,-249,-15,-351,0.2635673388100573,0.1361337022282279,1,High Stress,0.9628667742970176,0.36829715827036746,LOW PRIORITY 🟢,5.0
2023-01-19,260,603,15,15,315,187,231,140,632,383,0,15,-343,0,128,91,249,-15,110,0.29225790390838935,0.10817791859434495,1,High Stress,0.9036007260618617,0.36132335971732166,LOW PRIORITY 🟢,461.0
2023-01-20,220,603,15,15,315,187,231,140,915,383,0,15,-383,0,128,91,532,-15,353,0.3073811301966642,0.10013255423578399,1,High Stress,0.8865446149405134,0.35023765992591616,LOW PRIORITY 🟢,243.0
2023-01-21,205,603,15,15,315,187,231,140,1186,341,0,15,-398,0,128,91,845,-15,651,0.32592730893701766,0.07004472839021825,1,High Stress,0.8227586534662298,0.3418536749850961,LOW PRIORITY 🟢,298.0
2023-01-22,165,603,15,15,315,187,231,140,1151,306,0,15,-438,0,128,91,845,-15,611,0.32343788897186954,0.07349167255114025,1,High Stress,0.8300661488160469,0.3389276769172337,LOW PRIORITY 🟢,-40.0
2023-01-23,165,603,15,15,245,187,198,140,1011,306,0,15,-438,0,58,58,705,-15,368,0.3083146626835947,0.0897944842197349,1,High Stress,0.8646279852994475,0.34977089368245096,LOW PRIORITY 🟢,-243.0
2023-01-24,185,403,15,15,305,187,47,140,1010,306,0,15,-218,0,118,-93,704,-15,496,0.3162808065720687,0.09044231751828175,1,High Stress,0.8660013869548203,0.3439287852041047,LOW PRIORITY 🟢,128.0
2023-01-25,165,403,20,15,305,187,36,140,1089,244,0,15,-238,5,118,-104,845,-15,611,0.32343788897186954,0.07944647470833244,1,High Stress,0.8426902840039877,0.3401400920481745,LOW PRIORITY 🟢,115.0
2023-01-26,155,403,20,15,305,187,0,139,385,244,0,15,-248,5,118,-139,141,-15,-138,0.276823500124471,0.12208816459122951,1,High Stress,0.9330903415564905,0.37369623571209365,LOW PRIORITY 🟢,-749.0
2023-01-27,145,403,20,15,305,187,0,162,504,223,0,15,-258,5,118,-162,281,-15,-31,0.2834826985312422,0.12502048639808683,1,High Stress,0.9393068414379523,0.35998836298785447,LOW PRIORITY 🟢,107.0
2023-01-28,60,293,20,15,215,187,0,185,504,223,0,15,-233,5,28,-185,281,-15,-119,0.2780059746079164,0.1332020555934179,1,High Stress,0.9566517057751502,0.36241957978301237,LOW PRIORITY 🟢,-88.0
2023-01-29,30,293,20,15,215,187,0,185,501,220,0,15,-263,5,28,-185,281,-15,-149,0.27613890963405524,0.1320312767786937,1,High Stress,0.9541696636111794,0.36241551123534876,LOW PRIORITY 🟢,-30.0
2023-01-30,20,293,20,15,215,187,0,162,599,177,0,15,-273,5,28,-162,422,-15,5,0.28572317649987555,0.12184829942257369,1,High Stress,0.9325818292271041,0.35962790415226076,LOW PRIORITY 🟢,154.0
2023-01-31,0,293,20,15,215,187,0,150,177,177,0,15,-293,5,28,-150,0,-15,-425,0.2589619118745332,0.13940742093822056,1,High Stress,0.9698070330111249,0.37747022414679415,LOW PRIORITY 🟢,-430.0
2023-02-01,0,293,20,15,215,187,0,150,150,150,0,15,-293,5,28,-150,0,-15,-425,0.2589619118745332,0.15057725920558296,1,High Stress,0.9934870050055441,0.3705190440627334,LOW PRIORITY 🟢,0.0
2023-02-02,0,298,20,15,215,187,0,150,150,150,0,15,-298,5,28,-150,0,-15,-430,0.25865073437888975,0.15057725920558296,1,High Stress,0.9934870050055441,0.3707554604859512,LOW PRIORITY 🟢,-5.0
2023-02-03,0,298,20,15,215,187,0,150,150,150,0,15,-298,5,28,-150,0,-15,-430,0.25865073437888975,0.15057725920558296,1,High Stress,0.9934870050055441,0.3706746328105551,LOW PRIORITY 🟢,0.0
2023-02-04,0,58,20,15,80,187,0,150,80,65,0,15,-58,5,-107,-150,15,-15,-310,0.26611899427433405,0.1520017797333053,1,High Stress,0.9965069776671452,0.3688803670723383,LOW PRIORITY 🟢,120.0
2023-02-05,0,58,20,15,0,187,0,150,0,141,55,15,-58,5,-187,-150,-141,40,-491,0.25485436893203883,0.11119683038994943,1,High Stress,0.9100007960595106,0.37549877738331777,LOW PRIORITY 🟢,-181.0
2023-02-06,0,58,20,15,0,187,0,162,0,141,55,15,-58,5,-187,-162,-141,40,-503,0.2541075429424944,0.11277905529689991,1,High Stress,0.9133551008031107,0.37314021494970334,LOW PRIORITY 🟢,-12.0
2023-02-07,0,58,20,15,0,187,0,150,0,141,55,15,-58,5,-187,-150,-141,40,-491,0.25485436893203883,0.11364898790617367,1,High Stress,0.9151993513044654,0.3727668019549311,LOW PRIORITY 🟢,12.0
2023-02-08,0,58,20,15,0,187,0,150,0,141,55,15,-58,5,-187,-150,-141,40,-491,0.25485436893203883,0.1141480741136639,1,High Stress,0.9162574102604937,0.3725728155339806,LOW PRIORITY 🟢,0.0
2023-02-09,0,58,20,15,0,187,0,150,0,141,55,15,-58,5,-187,-150,-141,40,-491,0.25485436893203883,0.1141480741136639,1,High Stress,0.9162574102604937,0.3725728155339806,LOW PRIORITY 🟢,0.0
2023-02-10,0,58,20,15,0,187,0,150,0,141,55,15,-58,5,-187,-150,-141,40,-491,0.25485436893203883,0.1141480741136639,1,High Stress,0.9162574102604937,0.3725728155339806,LOW PRIORITY 🟢,0.0
2023-02-11,0,58,20,15,0,187,0,139,0,141,55,15,-58,5,-187,-139,-141,40,-480,0.2555389594224546,0.11327422980227864,1,High Stress,0.9144048669804761,0.372408341174644,LOW PRIORITY 🟢,11.0
2023-02-12,0,58,20,15,0,187,0,150,0,141,55,15,-58,5,-187,-150,-141,40,-491,0.25485436893203883,0.11402336586869338,1,High Stress,0.9159930297316364,0.3727506364198519,LOW PRIORITY 🟢,-11.0
2023-02-13,0,58,20,15,0,187,0,150,0,141,55,55,-58,5,-187,-150,-141,0,-531,0.2523649489668907,0.1524376879767042,1,High Stress,0.997431099820819,0.37446414691972313,LOW PRIORITY 🟢,-40.0
2023-02-14,0,58,20,15,0,187,0,150,0,141,55,55,-58,5,-187,-150,-141,0,-531,0.2523649489668907,0.15273104302666562,1,High Stress,0.9980530102908931,0.37381752551655467,LOW PRIORITY 🟢,0.0
2023-02-15,0,58,20,15,0,187,0,81,0,141,50,50,-58,5,-187,-81,-141,0,-462,0.2566591984067712,0.1535936135889195,1,High Stress,0.9998816533086765,0.37278582271707994,LOW PRIORITY 🟢,69.0
2023-02-16,0,58,20,15,0,187,0,150,0,141,25,25,-58,5,-187,-150,-141,0,-531,0.2523649489668907,0.15197859863864693,1,High Stress,0.9964578339231472,0.3749329474370202,LOW PRIORITY 🟢,-69.0
2023-02-17,0,58,20,15,0,187,0,150,0,141,25,25,-58,5,-187,-150,-141,0,-531,0.2523649489668907,0.15273104302666562,1,High Stress,0.9980530102908931,0.37381752551655467,LOW PRIORITY 🟢,0.0
2023-02-18,0,58,20,15,0,187,0,150,0,141,25,25,-58,5,-187,-150,-141,0,-531,0.2523649489668907,0.15273104302666562,1,High Stress,0.9980530102908931,0.37381752551655467,LOW PRIORITY 🟢,0.0
2023-02-19,0,58,20,15,0,187,0,150,0,141,25,25,-58,5,-187,-150,-141,0,-531,0.2523649489668907,0.15273104302666562,1,High Stress,0.9980530102908931,0.37381752551655467,LOW PRIORITY 🟢,0.0
2023-02-20,0,58,20,15,0,187,0,174,0,141,20,20,-58,5,-187,-174,-141,0,-555,0.25087129698780186,0.1504469593938274,1,High Stress,0.9932107703977194,0.37495232434800013,LOW PRIORITY 🟢,-24.0
2023-02-21,0,58,20,15,0,187,0,185,0,141,20,20,-58,5,-187,-185,-141,0,-566,0.2501867064973861,0.14975124024141934,1,High Stress,0.9917358510971293,0.37508446763717823,LOW PRIORITY 🟢,-11.0
2023-02-22,0,58,20,15,0,187,0,174,0,141,20,20,-58,5,-187,-174,-141,0,-555,0.25087129698780186,0.1504469593938274,1,High Stress,0.9932107703977194,0.3747421723919704,LOW PRIORITY 🟢,11.0
2023-02-23,0,58,20,15,0,187,0,162,0,141,20,20,-58,5,-187,-162,-141,0,-543,0.25161812297734626,0.15207046963055582,1,High Stress,0.9966525997257872,0.37438492493227743,LOW PRIORITY 🟢,12.0
2023-02-24,0,58,20,15,0,187,0,185,0,141,20,20,-58,5,-187,-185,-141,0,-566,0.2501867064973861,0.14975124024141934,1,High Stress,0.9917358510971293,0.37527845405812876,LOW PRIORITY 🟢,-23.0
2023-02-25,0,58,20,15,0,187,0,150,0,141,15,15,-58,5,-187,-150,-141,0,-531,0.2523649489668907,0.15273104302666562,1,High Stress,0.9980530102908931,0.37438331924432705,LOW PRIORITY 🟢,35.0
2023-02-26,0,58,20,15,0,187,0,185,0,141,15,15,-58,5,-187,-185,-141,0,-566,0.2501867064973861,0.1494552362356441,1,High Stress,0.9911083248609192,0.3754724404790793,LOW PRIORITY 🟢,-35.0
2023-02-27,0,58,20,15,0,187,0,185,0,141,15,15,-58,5,-187,-185,-141,0,-566,0.2501867064973861,0.14975124024141934,1,High Stress,0.9917358510971293,0.3749066467513069,LOW PRIORITY 🟢,0.0
2023-02-28,0,58,20,15,0,187,0,185,0,141,15,15,-58,5,-187,-185,-141,0,-566,0.2501867064973861,0.14975124024141934,1,High Stress,0.9917358510971293,0.3749066467513069,LOW PRIORITY 🟢,0.0
2023-03-01,0,73,20,15,0,187,0,162,0,65,15,15,-73,5,-187,-162,-65,0,-482,0.2554144884241972,0.15338552539281425,1,High Stress,0.9994405079189049,0.37365066073455516,LOW PRIORITY 🟢,84.0
2023-03-02,0,73,20,20,0,202,0,185,0,65,15,15,-73,0,-202,-185,-65,0,-525,0.25273836196166294,0.1518021230089478,1,High Stress,0.9960837069332172,0.3743259370275746,LOW PRIORITY 🟢,-43.0
2023-03-03,0,73,20,20,0,202,0,185,0,65,15,15,-73,0,-202,-185,-65,0,-525,0.25273836196166294,0.15209604255539155,1,High Stress,0.9967068141315316,0.3736308190191685,LOW PRIORITY 🟢,0.0
2023-03-04,0,73,20,20,0,202,0,185,0,65,15,15,-73,0,-202,-185,-65,0,-525,0.25273836196166294,0.15209604255539155,1,High Stress,0.9967068141315316,0.3736308190191685,LOW PRIORITY 🟢,0.0
2023-03-05,0,73,20,20,0,202,0,174,0,65,15,15,-73,0,-202,-174,-65,0,-514,0.2534229524520787,0.15235267995557317,1,High Stress,0.997250883463921,0.373466344659832,LOW PRIORITY 🟢,11.0
2023-03-06,0,73,20,20,0,202,0,185,0,65,15,15,-73,0,-202,-185,-65,0,-525,0.25273836196166294,0.15209604255539155,1,High Stress,0.9967068141315316,0.3738086399050398,LOW PRIORITY 🟢,-11.0
2023-03-07,0,223,20,20,0,202,93,185,0,65,15,15,-223,0,-202,-92,-65,0,-582,0.24919093851132687,0.14365255337550537,1,High Stress,0.9788066814233344,0.37632596624385156,LOW PRIORITY 🟢,-57.0
2023-03-08,0,223,20,20,0,202,130,159,0,65,15,15,-223,0,-202,-29,-65,0,-519,0.25311177495643516,0.14858172117534812,1,High Stress,0.9892564795907014,0.37446254123177275,LOW PRIORITY 🟢,63.0
2023-03-09,0,223,20,20,0,202,130,183,0,65,15,15,-223,0,-202,-53,-65,0,-543,0.25161812297734626,0.148001352563275,1,High Stress,0.988026102556462,0.37457891135322796,LOW PRIORITY 🟢,-24.0
2023-03-10,0,323,20,20,0,202,185,186,0,65,15,15,-323,0,-202,-1,-65,0,-591,0.24863081901916853,0.14039690381818448,1,High Stress,0.9719047291751748,0.3764605361742179,LOW PRIORITY 🟢,-48.0
2023-03-11,0,323,20,20,0,202,221,186,0,65,15,15,-323,0,-202,35,-65,0,-555,0.25087129698780186,0.14214807868779522,1,High Stress,0.9756172065519403,0.37514631076895066,LOW PRIORITY 🟢,36.0
2023-03-12,0,323,20,20,0,202,225,167,0,65,15,15,-323,0,-202,58,-65,0,-532,0.252302713467762,0.14414339300590617,1,High Stress,0.9798472576987854,0.37422045057294084,LOW PRIORITY 🟢,23.0
2023-03-13,0,323,20,20,0,202,225,167,0,65,15,15,-323,0,-202,58,-65,0,-532,0.252302713467762,0.14414339300590617,1,High Stress,0.9798472576987854,0.373848643266119,LOW PRIORITY 🟢,0.0
2023-03-14,0,323,20,20,0,202,225,167,0,65,15,15,-323,0,-202,58,-65,0,-532,0.252302713467762,0.14414339300590617,1,High Stress,0.9798472576987854,0.373848643266119,LOW PRIORITY 🟢,0.0
2023-03-15,0,323,20,20,0,202,225,167,0,65,15,15,-323,0,-202,58,-65,0,-532,0.252302713467762,0.14414339300590617,1,High Stress,0.9798472576987854,0.373848643266119,LOW PRIORITY 🟢,0.0
2023-03-16,0,323,20,20,0,202,226,168,0,65,15,15,-323,0,-202,58,-65,0,-532,0.252302713467762,0.14414339300590617,1,High Stress,0.9798472576987854,0.373848643266119,LOW PRIORITY 🟢,0.0
2023-03-17,0,323,20,20,0,202,225,164,0,65,15,15,-323,0,-202,61,-65,0,-529,0.2524894199651481,0.14414339300590617,1,High Stress,0.9798472576987854,0.37380378662266356,LOW PRIORITY 🟢,3.0
2023-03-18,0,323,20,20,0,202,259,166,0,65,15,15,-323,0,-202,93,-65,0,-497,0.2544809559372666,0.14313182177525852,1,High Stress,0.9777027343996354,0.37327681915390143,LOW PRIORITY 🟢,32.0
2023-03-19,0,323,20,20,0,202,562,168,0,65,15,15,-323,0,-202,394,-65,0,-196,0.27321384117500624,0.10934037776134758,1,High Stress,0.9060651306360721,0.36825890547133944,LOW PRIORITY 🟢,301.0
2023-03-20,0,323,20,20,0,202,225,167,0,65,21,21,-323,0,-202,58,-65,0,-532,0.252302713467762,0.1340344788271236,1,High Stress,0.9584164366861833,0.37928026305273393,LOW PRIORITY 🟢,-336.0
2023-03-21,0,323,20,20,202,202,330,168,0,65,21,21,-323,0,0,162,-65,0,-226,0.2713467762011451,0.13574699704323395,1,High Stress,0.9620469622521547,0.369273265633666,LOW PRIORITY 🟢,306.0
2023-03-22,0,298,20,20,140,202,237,168,0,65,15,15,-298,0,-62,69,-65,0,-356,0.26325616131441376,0.14732823735575745,1,High Stress,0.9865991034467607,0.3704734389030906,LOW PRIORITY 🟢,-130.0
2023-03-23,0,298,10,20,110,202,237,168,0,65,15,15,-298,-10,-92,69,-65,0,-396,0.26076674134926564,0.1457362482437255,1,High Stress,0.983224098662807,0.37026325072853566,LOW PRIORITY 🟢,-40.0
2023-03-24,0,298,10,20,202,202,340,166,0,65,10,10,-298,-10,0,174,-65,0,-199,0.27302713467762013,0.14056909671475087,1,High Stress,0.9722697768035048,0.36667104307179454,LOW PRIORITY 🟢,197.0
2023-03-25,0,298,10,20,140,202,260,167,0,64,10,10,-298,-10,-62,93,-64,0,-341,0.26418969380134427,0.14445160048119599,1,High Stress,0.9805006551973561,0.37020065908057587,LOW PRIORITY 🟢,-142.0
2023-03-26,0,298,10,20,110,202,260,163,0,64,10,10,-298,-10,-92,97,-64,0,-367,0.262571570823998,0.14435356458674692,1,High Stress,0.9802928198483175,0.3691345185000605,LOW PRIORITY 🟢,-26.0
2023-03-27,0,298,10,20,0,202,260,167,0,64,10,10,-298,-10,-202,93,-64,0,-481,0.2554767239233259,0.14082286088791796,1,High Stress,0.972807754916522,0.37410450903736714,LOW PRIORITY 🟢,-114.0
2023-03-28,0,298,10,20,0,202,260,167,0,64,10,10,-298,-10,-202,93,-64,0,-481,0.2554767239233259,0.14308311885980268,1,High Stress,0.9775994845900646,0.37226163803833706,LOW PRIORITY 🟢,0.0
2023-03-29,0,298,10,20,0,202,260,167,0,64,10,10,-298,-10,-202,93,-64,0,-481,0.2554767239233259,0.14308311885980268,1,High Stress,0.9775994845900646,0.37226163803833706,LOW PRIORITY 🟢,0.0
2023-03-30,0,298,10,20,0,202,225,167,0,64,10,10,-298,-10,-202,58,-64,0,-516,0.2532984814538213,0.142902623525075,1,High Stress,0.9772168358561109,0.37391655300086174,LOW PRIORITY 🟢,-35.0
2023-03-31,0,298,10,20,0,202,225,167,0,64,10,10,-298,-10,-202,58,-64,0,-516,0.2532984814538213,0.1433656143832343,1,High Stress,0.978198372946663,0.37335075927308936,LOW PRIORITY 🟢,0.0
2023-04-01,0,298,10,20,0,202,225,167,0,63,10,10,-298,-10,-202,58,-63,0,-515,0.25336071695295,0.1433656143832343,1,High Stress,0.978198372946663,0.37333580705860425,LOW PRIORITY 🟢,1.0
2023-04-02,0,298,10,20,0,202,225,167,0,63,10,10,-298,-10,-202,58,-63,0,-515,0.25336071695295,0.1433656143832343,1,High Stress,0.978198372946663,0.37331964152352504,LOW PRIORITY 🟢,0.0
2023-04-03,0,298,10,20,0,202,225,167,0,63,10,10,-298,-10,-202,58,-63,0,-515,0.25336071695295,0.1433656143832343,1,High Stress,0.978198372946663,0.37331964152352504,LOW PRIORITY 🟢,0.0
2023-04-04,0,298,10,20,0,202,225,167,0,63,0,15,-298,-10,-202,58,-63,-15,-530,0.2524271844660194,0.14170286533469628,1,High Stress,0.9746733576366226,0.37402889079317847,LOW PRIORITY 🟢,-15.0
2023-04-05,0,298,10,20,225,202,108,167,0,63,0,15,-298,-10,23,-59,-63,-15,-422,0.2591486183719193,0.1481037828905135,1,High Stress,0.9882432540695214,0.3721715686025951,LOW PRIORITY 🟢,108.0
2023-04-06,0,298,10,20,225,202,0,167,0,62,0,15,-298,-10,23,-167,-62,-15,-529,0.2524894199651481,0.14932533714980245,1,High Stress,0.9908329397889778,0.3754850022709015,LOW PRIORITY 🟢,-107.0
2023-04-07,0,298,10,20,225,202,0,220,0,62,0,15,-298,-10,23,-220,-62,-15,-582,0.24919093851132687,0.14052298619717918,1,High Stress,0.9721720228576901,0.37626130410353475,LOW PRIORITY 🟢,-53.0
2023-04-08,0,298,10,20,225,202,0,185,0,62,0,15,-298,-10,23,-185,-62,-15,-547,0.25136918098083144,0.14891816957899984,1,High Stress,0.9899697476421574,0.3748812032373567,LOW PRIORITY 🟢,35.0
2023-04-09,0,298,10,20,225,202,0,185,0,62,0,15,-298,-10,23,-185,-62,-15,-547,0.25136918098083144,0.14891816957899984,1,High Stress,0.9899697476421574,0.3743154095095843,LOW PRIORITY 🟢,0.0
2023-04-10,0,298,10,20,225,202,0,174,0,62,0,15,-298,-10,23,-174,-62,-15,-536,0.2520537714712472,0.15028237871110905,1,High Stress,0.9928618606047298,0.3741509351502477,LOW PRIORITY 🟢,11.0
2023-04-11,0,298,10,20,225,202,0,162,0,62,0,15,-298,-10,23,-162,-62,-15,-524,0.25280059746079164,0.1499044579929058,1,High Stress,0.9920606715625113,0.3737936876905547,LOW PRIORITY 🟢,12.0
2023-04-12,0,298,10,20,225,202,0,197,0,62,0,15,-298,-10,23,-197,-62,-15,-559,0.25062235499128704,0.14422812537943863,1,High Stress,0.9800268896848754,0.37525461623212886,LOW PRIORITY 🟢,-35.0
2023-04-13,0,298,10,20,225,202,0,208,0,62,0,15,-298,-10,23,-208,-62,-15,-570,0.2499377645008713,0.14387955634772004,1,High Stress,0.9792879259942966,0.37520893863543564,LOW PRIORITY 🟢,-11.0
2023-04-14,0,298,10,20,225,202,0,185,0,62,0,15,-298,-10,23,-185,-62,-15,-547,0.25136918098083144,0.14891816957899984,1,High Stress,0.9899697476421574,0.37468721681640615,LOW PRIORITY 🟢,23.0
2023-04-15,0,298,10,20,225,202,0,208,0,62,0,15,-298,-10,23,-208,-62,-15,-570,0.2499377645008713,0.14387955634772004,1,High Stress,0.9792879259942966,0.37540292505638617,LOW PRIORITY 🟢,-23.0
2023-04-16,0,298,10,20,225,202,0,185,0,62,0,15,-298,-10,23,-185,-62,-15,-547,0.25136918098083144,0.14891816957899984,1,High Stress,0.9899697476421574,0.37468721681640615,LOW PRIORITY 🟢,23.0
2023-04-17,0,298,10,20,225,202,0,185,0,62,0,15,-298,-10,23,-185,-62,-15,-547,0.25136918098083144,0.14891816957899984,1,High Stress,0.9899697476421574,0.3743154095095843,LOW PRIORITY 🟢,0.0
2023-04-18,0,298,10,20,225,202,0,208,0,62,0,15,-298,-10,23,-208,-62,-15,-570,0.2499377645008713,0.14387955634772004,1,High Stress,0.9792879259942966,0.37540292505638617,LOW PRIORITY 🟢,-23.0
2023-04-19,0,298,10,20,225,202,0,208,0,62,0,15,-298,-10,23,-208,-62,-15,-570,0.2499377645008713,0.14376490776121348,1,High Stress,0.9790448718647119,0.3750311177495643,LOW PRIORITY 🟢,0.0
2023-04-20,0,298,10,20,225,202,0,208,0,62,0,15,-298,-10,23,-208,-62,-15,-570,0.2499377645008713,0.14376490776121348,1,High Stress,0.9790448718647119,0.3750311177495643,LOW PRIORITY 🟢,0.0
2023-04-21,0,298,0,20,225,202,0,162,0,62,0,15,-298,-20,23,-162,-62,-15,-534,0.2521782424695046,0.1494645645740298,1,High Stress,0.9911281008671996,0.3744928380280993,LOW PRIORITY 🟢,36.0
2023-04-22,0,298,0,20,225,202,0,174,0,62,0,15,-298,-20,23,-174,-62,-15,-546,0.25143141647996015,0.1483884289758488,1,High Stress,0.9888467016009648,0.37447827818097046,LOW PRIORITY 🟢,-12.0
2023-04-23,0,298,0,20,225,202,173,173,0,62,0,15,-298,-20,23,0,-62,-15,-372,0.2622603933283545,0.14768989332378696,1,High Stress,0.9873658113425748,0.3716826064396055,LOW PRIORITY 🟢,174.0
2023-04-24,0,298,0,20,225,202,55,171,0,62,15,15,-298,-20,23,-116,-62,0,-473,0.2559746079163555,0.1494709453145724,1,High Stress,0.9911416279885183,0.3736454150848226,LOW PRIORITY 🟢,-101.0
2023-04-25,0,298,0,20,225,202,22,172,0,62,15,15,-298,-20,23,-150,-62,0,-507,0.25385860094597956,0.148533436265048,1,High Stress,0.9891541159488749,0.3736203277197034,LOW PRIORITY 🟢,-34.0
2023-04-26,0,298,0,20,225,202,22,172,0,62,0,15,-298,-20,23,-150,-62,-15,-522,0.25292506845904905,0.14915456413517758,1,High Stress,0.990470902299542,0.37377994879666365,LOW PRIORITY 🟢,-15.0
2023-04-27,0,298,0,20,225,202,22,172,0,62,0,15,-298,-20,23,-150,-62,-15,-522,0.25292506845904905,0.14915456413517758,1,High Stress,0.990470902299542,0.3735374657704755,LOW PRIORITY 🟢,0.0
2023-04-28,0,298,0,20,225,202,0,174,0,62,0,15,-298,-20,23,-174,-62,-15,-546,0.25143141647996015,0.1483884289758488,1,High Stress,0.9888467016009648,0.374672264601921,LOW PRIORITY 🟢,-24.0
2023-04-29,0,298,0,20,225,202,0,174,0,61,0,10,-298,-20,23,-174,-61,-10,-540,0.2518048294747324,0.14836307382080882,1,High Stress,0.9887929488655276,0.3741945784731091,LOW PRIORITY 🟢,6.0
2023-04-30,0,298,0,20,225,202,0,174,0,61,0,10,-298,-20,23,-174,-61,-10,-540,0.2518048294747324,0.14836307382080882,1,High Stress,0.9887929488655276,0.3740975852626338,LOW PRIORITY 🟢,0.0
2023-05-01,0,298,0,20,225,202,0,185,0,61,0,10,-298,-20,23,-185,-61,-10,-551,0.2511202389843167,0.14604360830768215,1,High Stress,0.98387569965581,0.374617701393713,LOW PRIORITY 🟢,-11.0
2023-05-02,0,298,0,20,248,202,103,184,0,61,20,10,-298,-20,46,-81,-61,10,-404,0.260268857356236,0.14207594617938923,1,High Stress,0.975464286183887,0.37224190497852605,LOW PRIORITY 🟢,147.0
2023-05-03,0,298,0,20,248,202,35,185,0,59,10,10,-298,-20,46,-150,-59,0,-481,0.2554767239233259,0.14837734141221987,1,High Stress,0.9888231960505767,0.37350638423943633,LOW PRIORITY 🟢,-77.0
2023-05-04,0,298,0,20,248,202,11,185,0,61,0,10,-298,-20,46,-174,-61,-10,-517,0.2532362459546926,0.14746486359050276,1,High Stress,0.9868887500231059,0.3739638362855053,LOW PRIORITY 🟢,-36.0
2023-05-05,50,298,0,20,248,202,0,174,0,59,0,10,-248,-20,46,-174,-59,-10,-465,0.2564724919093851,0.15176845541604989,1,High Stress,0.9960123318928756,0.37260436186942647,LOW PRIORITY 🟢,52.0
2023-05-06,170,298,0,20,248,202,113,171,0,61,0,10,-128,-20,46,-58,-61,-10,-231,0.27103559870550165,0.14534150858373496,1,High Stress,0.9823872535921873,0.36826493585578457,LOW PRIORITY 🟢,234.0
2023-05-07,290,188,0,20,150,202,0,197,0,61,0,10,102,-20,-52,-197,-61,-10,-238,0.2705999502116007,0.149402181013498,1,High Stress,0.9909958481943367,0.36481318363975407,LOW PRIORITY 🟢,-7.0
